incident_id,crime_type,district,city,state,address,latitude,longitude,incident_datetime,officer_id,officer_first_name,officer_last_name,badge_number,suspect_id,suspect_first_name,suspect_last_name,suspect_age,suspect_gender,suspect_race,victim_id,victim_first_name,victim_last_name,victim_age,victim_gender,victim_phone,weapon_used,severity,case_status,resolution,num_arrests,property_loss_usd,reported_online,notes
INC001873,Drug Offense,Midtown,Hillcrest,Ny,8201 Lincoln St,31.033423,-84.024316,2021-08-18 13:52:19,OFF0123,Mary,Harris,3976,SUS00798,Nancy,Smith,49.0,Male,Asian,VIC00211,Daniel,Miller,78.0,Unknown,285-831-7160,Unarmed,Unknown,Closed,Arrest Made,3.0,28047.36,True,Incident at 8201 Lincoln St. Officer responded at scene.
INC91610,Theft,South,Maplewood,Pa,1798 Sunset Blvd,32.934554,-75.219226,2024-02-01 15:43:57,OFF0016,Karen,Flores,1799,SUS00222,Emily,Martin,51.0,Unknown,Unknown,Not Provided,Not Provided,Not Provided,49.0,Unknown,Not Provided,Hands,Unknown,Closed,Arrest Made,2.0,3071.79,no,No Notes
INC002405,Domestic Violence,West,Centerville,Nc,2197 Park Rd,46.299192,-83.634863,2019-11-09 16:28:36,OFF0116,Jessica,Thompson,9922,SUS00374,Robert,Jones,68.0,Female,Hispanic,VIC00366,Robert,Miller,60.0,Female,(517) -94-2-5851,Unknown,Medium,Open,Unknown,5.0,36504.97,No,No Notes
INC002953,Drug Offense,Southeast,Oakdale,Ca,372 Elm Blvd,35.105345,-104.753696,2019-04-17 17:55:30,OFF0004,Anthony,Hall,1096,SUS00693,Charles,Miller,52.0,Male,White,VIC00102,Joseph,Young,11.0,Male,8464738020,Hands,High,Unknown,Arres Made,1.0,14859.61,No,No Notes
INC001781,Fraud,Southeast,Fairview,Fl,9993 Park Rd,39.714332,-78.922095,2022-03-01 05:46:22,OFF0111,Sarah,Davis,4378,Not Provided,Not Provided,Not Provided,46.0,Unknown,Unknown,VIC00984,Michael,Nguyen,10.0,Female,Not Provided,Blunt Object,Unknown,Closed,No Arrest,3.0,1449.97,True,Incident at 9993 Park Rd. Officer responded at scene.
INC001802,Trespassing,North,Riverside,Fl,8373 River Rd,42.651737,-80.282701,2023-11-04 16:52:34,OFF0064,Emily,Jones,3001,SUS00287,Emily,Taylor,69.0,Other,White,VIC00186,Barbara,Hill,38.0,Unknown,750-537-4198,Firearm,High,Under Investigation,Warning Issued,0.0,23759.76,Yes,Incident at 8373 River Rd. Officer responded at scene.
INC002498,Fraud,East,Riverside,Nc,2670 Main St,40.455743,-96.14826,2024-06-28 20:28:05,OFF0093,Barbara,Jones,3796,SUS00133,Jennifer,Anderson,16.0,Female,Unknown,VIC00228,Karen,Harris,62.0,Unknown,915-317-3594,Unknown,Medium,Open,Arrest Made,2.0,1998.67,YES,Incident at 2670 Main St. Officer responded at scene.
INC004631,Homicide,Midtown,Lakewood,Ca,5869 Main St,28.395651,-92.780417,2023-09-28 06:19:48,OFF0145,Carol,Lee,2219,SUS00098,John,Thomas,59.0,Unknown,Black,Not Provided,Not Provided,Not Provided,49.0,Unknown,Not Provided,Unknown,Low,Closed,Warning,5.0,17330.04,Yes,Incident at 5869 Main St. Officer responded at scene.
INC003073,Fraud,East,Lakewood,Tx,6082 Oak Ave,44.809838,-105.898763,2024-08-21 20:59:01,OFF0076,Daniel,Scott,9276,SUS00137,Jessica,Martin,31.0,Male,Black,VIC00588,David,Taylor,52.0,Other,9352291051,Bat,Medium,Unknown,No Arrest,1.0,32058.58,no,Incident at 6082 Oak Ave. Officer responded at scene.
INC002228,DUI,Central,Maplewood,Nc,5262 River Rd,29.941948,-96.509101,2022-09-01 17:05:25,OFF0015,Joseph,Moore,6975,SUS00070,Carol,Lee,50.0,Female,Unknown,VIC00339,Joseph,Davis,20.0,Male,Not Provided,Rifle,Medium,Closed,Unknown,3.0,21183.97,No,No Notes
INC000388,Trespassing,East,Hillcrest,Ca,4539 Elm Blvd,30.037403,-94.65644,2024-02-06 10:53:07,OFF0113,Sarah,Anderson,3083,SUS00713,Linda,Anderson,60.0,Male,White,VIC00921,Robert,Martin,21.0,Female,Not Provided,Hands,High,Pending,Arrest Made,5.0,-20649.585000000006,Yes,Incident at 4539 Elm Blvd. Officer responded at scene.
INC004819,Domestic Violence,Southeast,Riverside,Oh,2310 Oak Ave,28.567659,-83.489279,2019-11-13 12:38:57,OFF0034,Ashley,Scott,8506,SUS00104,Mark,Jackson,32.0,Unknown,Black,Not Provided,Not Provided,Not Provided,49.0,Unknown,Not Provided,Hands/Feet,High,Under Investigation,No Arrest,4.0,21731.23,1,Incident at 2310 Oak Ave. Officer responded at scene.
INC004755,Trespassing,Southwest,Fairview,Az,6318 Maple Dr,39.179408,-93.773167,2023-06-01 05:51:22,OFF0120,Charles,Jones,8432,SUS00575,Anthony,Walker,91.5,Male,White,VIC00128,Linda,Wright,60.0,Male,952-236-3337,Firearm,Critical,Open,Arres Made,0.0,-20649.585000000006,No,Incident at 6318 Maple Dr. Officer responded at scene.
INC002680,Homicide,Southwest,Hillcrest,Fl,9749 Elm Blvd,37.20665,-81.939637,2018-12-25 03:37:59,OFF0002,Michelle,Anderson,4053,Not Provided,Not Provided,Not Provided,46.0,Unknown,Unknown,VIC00415,John,Johnson,48.0,Male,947-236-7852,Pistol,Critical,Open,No Arrest,-1.0,40044.97,no,No Notes
INC004298,Arson,Southwest,Hillcrest,Il,4 River Rd,118.7402,-113.168909,2023-02-15 05:45:47,OFF0099,Robert,Nguyen,1702,SUS00672,Michael,Allen,70.0,Male,Hispanic,Not Provided,Not Provided,Not Provided,49.0,Unknown,Not Provided,Knife,Unknown,Unknown,No Arrest,4.0,14258.89,Unknown,No Notes
INC000756,Burglary,Southwest,Centerville,Fl,6177 River Rd,38.008005,-77.785598,2019-10-17 16:03:32,OFF0037,DAVID,White,3602,SUS00500,Barbara,Allen,67.0,Female,Asian,VIC00840,Daniel,Garcia,70.0,Male,945-798-5431,Unknown,High,Pending,Unknown,5.0,12048.17,Unknown,Incident at 6177 River Rd. Officer responded at scene.
INC001293,Vandalism,Southeast,Fairview,Az,8695 Oak Ave,47.043399,-102.678669,2022-10-17 12:33:47,OFF0019,Jessica,Thomas,6786,SUS00344,Carol,Williams,91.5,Male,Hispanic,VIC00802,William,Jones,19.0,Male,(421) -54-4-1868,Hands/Feet,Critical,Pendng,No Arrest,2.0,46914.88,yes,Incident at 8695 Oak Ave. Officer responded at scene.
INC004826,Manslaughter,South,Springfield,Ca,5828 Main St,29.507784,-76.89198,2018-01-20 11:27:14,OFF0144,William,Thomas,3453,SUS00589,Carol,Thomas,91.5,Female,Hispanic,VIC00853,William,Nguyen,127.5,Female,332-199-7471,Hands/Feet,High,Closed,No Arrest,2.0,27098.94,False,No Notes
INC004358,Kidnapping,West,Maplewood,Ny,3579 Main St,35.141689,-99.932368,2020-07-30 16:14:37,OFF0040,Jessica,Lee,3213,SUS00705,Robert,Hill,58.0,Other,Black,VIC00592,Michael,Nguyen,52.0,Male,217-196-3917,Unarmed,Medium,Under Investigation,Arrest Made,4.0,49298.79,0,Incident at 3579 Main St. Officer responded at scene.
INC002353,Arson,Midtown,Riverside,Fl,5407 Main St,30.195714,-104.72579,2020-10-30 10:27:34,OFF0015,Susan,Thompson,1731,SUS00685,Patricia,Taylor,38.0,Unknown,White,VIC00352,William,Lee,16.0,Unknown,402-361-9032,Gun,Critical,Closed,No Arrest,2.0,48963.24,no,Incident at 5407 Main St. Officer responded at scene.
INC001377,Theft,Central,Lakewood,Fl,5630 Main St,44.300704,-116.096334,2019-06-02 11:45:55,OFF0129,Joseph,Scott,6431,SUS00062,Jennifer,Thomas,44.0,Male,White,VIC00200,Charles,Harris,-28.5,Female,208-549-2551,Gun,Critical,Pending,Warning,0.0,23759.76,Yes,Incident at 5630 Main St. Officer responded at scene.
INC003758,Robbery,Midtown,Hillcrest,Fl,8729 Lincoln St,43.853131,-84.642927,2020-09-14 07:42:13,OFF0032,Emily,Allen,3325,SUS00592,Emily,Lee,46.0,Female,Black,VIC00938,Susan,Jones,49.0,Female,Not Provided,Firearm,Low,Under Investigation,Case Dismissed,2.0,49569.03,Yes,Incident at 8729 Lincoln St. Officer responded at scene.
INC000747,Fraud,Midtown,Hillcrest,Ny,8891 Lincoln St,33.174228,-75.968263,2022-07-28 00:24:06,OFF0112,Ashley,Wilson,2118,SUS00476,Carol,Jones,35.0,Unknown,Black,Not Provided,Not Provided,Not Provided,49.0,Unknown,Not Provided,Hands/Feet,Critical,Resolved,Arres Made,0.0,38745.67,1,No Notes
INC000633,Theft,Midtown,Springfield,Pa,4347 Sunset Blvd,28.579524,-89.363387,2024-12-11 23:50:36,OFF0088,Jennifer,Anderson,8553,SUS00223,Joseph,Allen,31.0,Male,Hispanic,VIC00561,William,Smith,66.0,Male,913-815-5466,Unknown,Medium,Closed,Warning,3.0,23759.76,Yes,Incident at 4347 Sunset Blvd. Officer responded at scene.
INC002611,Fraud,Northwest,Riverside,Nc,8978 Main St,37.484997,-106.07297,2018-12-05 06:31:56,OFF0092,Susan,Miller,8302,SUS00703,Mary,Hill,55.0,Male,Black,VIC00676,Karen,Hill,37.0,Female,318-308-7709,Knife,High,Open,Unknown,5.0,29067.43,No,No Notes
INC000226,Fraud,Midtown,Centerville,Fl,4433 Main St,27.393408,-96.176971,2019-12-01 19:29:14,OFF0090,Jessica,Harris,5971,Not Provided,Not Provided,Not Provided,46.0,Unknown,Unknown,Not Provided,Not Provided,Not Provided,49.0,Unknown,Not Provided,Knife,Medium,Resolved,No Arrest,5.0,-20649.585000000006,Yes,Incident at 4433 Main St. Officer responded at scene.
INC000045,Burglary,West,Riverside,Ca,6869 Lincoln St,42.61923,-76.044656,2018-02-18 14:38:06,OFF0062,Michael,Williams,2653,Not Provided,Not Provided,Not Provided,46.0,Unknown,Unknown,VIC00613,Michelle,Johnson,41.0,Unknown,(245) -51-1-8191,Blunt Object,Medium,Pending,Arrest Made,1.0,25194.79,YES,Incident at 6869 Lincoln St. Officer responded at scene.
INC001663,Robbery,South,Hillcrest,Il,8633 Maple Dr,31.809055,-98.300922,2018-11-30 01:44:16,OFF0085,Anthony,Harris,9574,Not Provided,Not Provided,Not Provided,46.0,Unknown,Unknown,VIC00863,Robert,Jackson,84.0,Male,851-343-7636,Knife,High,Pending,Arrest Made,0.0,21951.39,False,Incident at 8633 Maple Dr. Officer responded at scene.
INC003335,Trespassing,South,Lakewood,Nc,3580 Elm Blvd,47.809104,-115.47668,2018-01-21 18:07:49,OFF0021,Nancy,Hall,2102,SUS00462,Sarah,Scott,55.0,Male,White,VIC00336,Patricia,Scott,32.0,Unknown,819-849-3090,Blunt Object,High,Open,Warning Issued,2.0,12336.94,1,Incident at 3580 Elm Blvd. Officer responded at scene.
INC004950,Burglary,Northwest,Lakewood,Pa,4661 River Rd,33.366734,-103.211767,2022-11-02 15:25:07,OFF0146,Nancy,Thompson,5567,SUS00036,James,Lee,74.0,Female,Asian,VIC00815,Thomas,Smith,59.0,Male,350-863-6673,Firearm,Medium,Pending,Warning Issued,4.0,36204.65,no,Incident at 4661 River Rd. Officer responded at scene.
INC001239,Manslaughter,South,Oakdale,Fl,7540 River Rd,28.458479,-79.704561,2020-01-31 05:13:20,OFF0148,Jessica,Hall,1819,SUS00772,Mary,Johnson,44.0,Unknown,Asian,VIC00971,Michael,Allen,37.0,Unknown,9899432248,Unarmed,Medium,Closed,Case Dismissed,5.0,31364.35,1,Incident at 7540 River Rd. Officer responded at scene.
INC002594,Cybercrime,Southwest,Centerville,Ga,5525 Lincoln St,34.950985,-88.423401,2023-12-21 00:51:23,OFF0145,  Mary  ,Thomas,8438,SUS00430,Sarah,Johnson,46.0,Female,Hispanic,VIC00408,Mary,Thomas,70.0,Other,765-344-4562,Blunt Object,High,Closed,Arrest Made,0.0,39712.84,no,Incident at 5525 Lincoln St. Officer responded at scene.
INC003993,Assault & Battery,Central,Hillcrest,Fl,5667 Washington Ave,25.984726,-82.549,2021-05-30 11:24:19,OFF0106,Karen,Thomas,9363,Not Provided,Not Provided,Not Provided,46.0,Unknown,Unknown,Not Provided,Not Provided,Not Provided,49.0,Unknown,Not Provided,Unarmed,High,Closed,Unknown,0.0,-20649.585000000006,True,Incident at 5667 Washington Ave. Officer responded at scene.
INC000862,Domestic Violence,West,Springfield,Ny,2561 Park Rd,27.797714,-98.154537,2022-01-05 20:41:53,OFF0015,Jennifer,Anderson,6034,Not Provided,Not Provided,Not Provided,46.0,Unknown,Unknown,VIC00523,Barbara,Wilson,58.0,Unknown,629-389-6987,Firearm,Low,Unknown,Unknown,0.0,47073.7,True,Incident at 2561 Park Rd. Officer responded at scene.
INC003753,Homicide,Midtown,Fairview,Ga,3444 Sunset Blvd,36.523594,-75.901382,2020-01-04 00:43:41,OFF0149,John,Jackson,2058,SUS00038,Nancy,Wright,67.0,Male,Hispanic,VIC00692,Mark,Martin,127.5,Female,953-335-8371,Unknown,Critical,Resolved,Unknown,3.0,3435.69,0,Incident at 3444 Sunset Blvd. Officer responded at scene.
INC001800,Drug Offense,Southeast,Fairview,Ny,7198 Park Rd,41.395709,-81.617208,2020-01-11 08:12:10,OFF0084,James,Torres,3988,Not Provided,Not Provided,Not Provided,46.0,Unknown,Unknown,VIC00489,Ashley,Jones,35.0,Unknown,760-900-3157,Unknown,Medium,Closed,Unknown,3.0,29853.22,0,Incident at 7198 Park Rd. Officer responded at scene.
INC000630,Kidnapping,North,Oakdale,Il,4642 River Rd,37.821517,-103.65954,2023-09-17 08:03:05,OFF0002,Carol,Wilson,7078,SUS00379,David,Young,36.0,Male,Hispanic,VIC00993,Daniel,Taylor,49.0,Male,711-610-8983,Gun,Critical,Investgation,Case Dismissed,1.0,32308.3,0,Incident at 4642 River Rd. Officer responded at scene.
INC000905,Breaking & Entering,South,Centerville,Ca,8709 Maple Dr,175.8094,-77.782636,2019-05-29 22:57:18,OFF0109,Thomas,Garcia,4846,SUS00632,Susan,Wright,38.0,Female,Asian,VIC00711,Karen,Torres,33.0,Female,446-635-1068,Hands/Feet,Medium,Closed,Unknown,2.0,23864.4,False,Incident at 8709 Maple Dr. Officer responded at scene.
INC003695,Homicide,Southwest,Riverside,Nc,8393 Park Rd,41.211968,-107.468742,2019-01-27 19:44:51,OFF0006,James,Young,5042,SUS00093,Donna,Anderson,57.0,Female,Black,Not Provided,Not Provided,Not Provided,49.0,Unknown,Not Provided,Rifle,Critical,Unknown,Arres Made,0.0,9444.62,yes,Incident at 8393 Park Rd. Officer responded at scene.
INC002530,Homicide,Northeast,Riverside,Il,4038 Lincoln St,33.5364,-84.496531,2019-01-19 07:29:06,OFF0114,Daniel,Green,5813,SUS00442,Sarah,Jones,54.0,Male,Unknown,VIC00679,Mark,Garcia,17.0,Unknown,(283) -51-4-6965,Firearm,High,Open,No Arrest,5.0,37054.34,Yes,Incident at 4038 Lincoln St. Officer responded at scene.
INC003373,Homicide,West,Oakdale,Tx,9719 Elm Blvd,32.772485,-88.955754,2019-02-22 10:38:06,OFF0117,Mary,Hall,7722,Not Provided,Not Provided,Not Provided,46.0,Unknown,Unknown,VIC00126,Carol,White,15.0,Male,(597) -79-0-4828,Unarmed,Critical,Closed,Warning,3.0,20249.88,1,Incident at 9719 Elm Blvd. Officer responded at scene.
INC000954,Cybercrime,North,Hillcrest,Ca,8813 Lincoln St,41.873364,-113.338134,2023-05-28 12:56:39,OFF0012,Michelle,Thomas,5283,SUS00100,Matthew,Thomas,35.0,Female,Unknown,Not Provided,Not Provided,Not Provided,49.0,Unknown,Not Provided,Blunt Object,Critical,Open,Unknown,2.0,6337.4,1,Incident at 8813 Lincoln St. Officer responded at scene.
INC003344,Fraud,East,Fairview,Pa,8314 Elm Blvd,36.311769,-116.281121,2024-10-24 07:05:27,OFF0023,Daniel,Brown,2065,SUS00470,Linda,Williams,27.0,Male,Unknown,VIC00032,Michelle,White,12.0,Female,210-197-8247,Firearm,Medium,Open,Arrest Made,2.0,19178.34,Unknown,Incident at 8314 Elm Blvd. Officer responded at scene.
INC003366,Theft,North,Springfield,Pa,5510 River Rd,37.926726,-90.323392,2023-05-09 07:26:48,OFF0081,Richard,Williams,6074,Not Provided,Not Provided,Not Provided,46.0,Unknown,Unknown,VIC00228,Daniel,Lee,25.0,Other,774-542-1704,Unarmed,Low,Pendng,Warning,2.0,29069.0,0,Incident at 5510 River Rd. Officer responded at scene.
INC003938,Domestic Violence,North,Oakdale,Il,8764 Oak Ave,41.600759,85.7005,2018-05-15 00:38:05,OFF0148,William,Miller,7232,SUS00178,Matthew,Nguyen,52.0,Female,Asian,VIC00594,Thomas,Thompson,40.0,Unknown,Not Provided,Pistol,High,Investgation,No Arrest,4.0,43606.67,Unknown,Incident at 8764 Oak Ave. Officer responded at scene.
INC004620,Breaking & Entering,East,Hillcrest,Az,1432 River Rd,35.186961,-74.581207,2023-03-26 13:16:44,OFF0105,Ashley,Scott,2554,Not Provided,Not Provided,Not Provided,46.0,Unknown,Unknown,VIC00721,Anthony,Hall,30.0,Female,Not Provided,Bat,Critical,Open,Warning,5.0,46161.55,True,No Notes
INC004721,Burglary,West,Riverside,Ny,3888 Park Rd,31.872938,-70.567058,2020-04-07 20:46:09,OFF0144,Emily,Flores,3228,Not Provided,Not Provided,Not Provided,46.0,Unknown,Unknown,VIC00491,Carol,Wilson,81.0,Unknown,328-338-1329,Blunt Object,Medium,Unknown,Arres Made,2.0,23759.76,Unknown,No Notes
INC003918,Sexual Assault,Southeast,Springfield,Az,4797 Washington Ave,28.604927,-93.782306,2020-05-05 02:22:26,OFF0115,Joseph,Harris,9913,SUS00142,Nancy,Jackson,36.0,Male,Asian,VIC00161,Richard,Johnson,85.0,Unknown,826-461-1979,Knife,Medium,Open,No Arrest,0.0,21423.15,1,Incident at 4797 Washington Ave. Officer responded at scene.
INC001549,Sexual Assault,Central,Centerville,Pa,8456 Maple Dr,42.441762,-107.971701,2024-06-07 20:15:26,OFF0039,David,Torres,6567,SUS00591,William,Thompson,71.0,Female,Black,VIC00582,Jessica,Thompson,17.0,Male,Not Provided,Unknown,High,Open,No Arrest,2.0,10067.97,0,Incident at 8456 Maple Dr. Officer responded at scene.
INC004483,Manslaughter,Central,Centerville,Ca,8961 Sunset Blvd,30.069486,-100.538674,2023-03-13 04:45:18,OFF0085,Charles,Green,6681,SUS00208,John,Scott,46.0,Male,Asian,VIC00747,Richard,Davis,127.5,Male,639-978-2949,Unknown,Critical,Pending,Unknown,5.0,13095.81,yes,Incident at 8961 Sunset Blvd. Officer responded at scene.
INC001538,Burglary,Southeast,Maplewood,Il,5089 Oak Ave,32.947376,-102.364971,2021-10-29 06:39:29,OFF0074,Michael,Flores,8885,SUS00344,Michelle,Lee,46.0,Other,Other,VIC00963,Michael,Jones,78.0,Male,319-617-1231,Hands/Feet,High,Resolved,Unknown,2.0,17588.08,YES,Incident at 5089 Oak Ave. Officer responded at scene.
INC000241,Sexual Assault,Northeast,Maplewood,Az,7584 Park Rd,46.532657,-73.791861,2024-02-16 08:48:12,OFF0035,Jennifer,Martin,8763,SUS00011,Jennifer,Jones,45.0,Female,White,VIC00320,Michael,Allen,22.0,Female,669-438-2551,Knife,Critical,Closed,Arres Made,1.0,3338.6,Unknown,Incident at 7584 Park Rd. Officer responded at scene.
INC002940,Drug Offense,North,Springfield,Fl,4376 Cedar Lane,29.075092,-80.696499,2021-11-17 10:13:28,OFF0150,David,Thompson,3506,SUS00346,James,Jones,57.0,Female,Other,VIC00400,Karen,Hall,40.0,Male,414-360-8551,Unknown,Medium,Closed,No Arrest,2.0,25055.61,No,Incident at 4376 Cedar Lane. Officer responded at scene.
INC004068,Drug Offense,Midtown,Hillcrest,Ga,3034 Oak Ave,27.23255,-88.769909,2018-06-05 18:22:26,OFF0094,Jessica,Scott,6795,SUS00628,Carol,Taylor,74.0,Female,Asian,VIC00160,Michael,Torres,49.0,Female,8517008969,Blunt Object,Critical,Open,Arrest Made,1.0,5666.55,YES,Incident at 3034 Oak Ave. Officer responded at scene.
INC002564,DUI,West,Springfield,Az,3564 Cedar Lane,45.434485,-114.554605,2020-12-15 05:51:54,OFF0061,Jessica,Wilson,3302,Not Provided,Not Provided,Not Provided,46.0,Unknown,Unknown,VIC00469,Anthony,Davis,75.0,Male,633-531-8814,Hands,Low,Under Investigation,Case Dismissed,3.0,12276.12,Yes,No Notes
INC001194,Burglary,Midtown,Riverside,Az,6393 Cedar Lane,37.254599,-110.689752,2018-08-03 02:56:09,OFF0074,chris,Hall,6830,SUS00311,Ashley,Allen,-0.5,Unknown,Black,VIC00935,Susan,Thomas,52.0,Male,881-948-6323,Hands,Medium,Open,No Arrest,5.0,23759.76,yes,Incident at 6393 Cedar Lane. Officer responded at scene.
INC003593,Drug Offense,Southeast,Maplewood,Pa,6916 Main St,30.081925,-97.608852,2018-07-12 18:49:01,OFF0007,Richard,Torres,5956,Not Provided,Not Provided,Not Provided,46.0,Unknown,Unknown,VIC00525,Michael,Smith,72.0,Unknown,297-666-9542,Knife,Medium,Closed,Unknown,1.0,32164.02,no,No Notes
INC001199,Cybercrime,South,Hillcrest,Oh,3323 Sunset Blvd,32.537027,-91.554469,2019-05-01 12:30:14,OFF0124,John,Young,8602,SUS00405,Carol,Brown,39.0,Other,Other,VIC00140,Donna,Miller,37.0,Female,225-212-1793,Unarmed,Critical,Unknown,Arrest Made,0.0,21926.41,YES,Incident at 3323 Sunset Blvd. Officer responded at scene.
INC002605,Robbery,South,Fairview,Pa,7464 Cedar Lane,34.259058,-108.527501,2023-02-21 11:15:06,OFF0106,James,Williams,8835,SUS00762,Richard,Miller,18.0,Unknown,Unknown,VIC00244,Barbara,Torres,64.0,Female,929-220-1385,Unknown,Medium,Unknown,Warning,5.0,15464.84,YES,Incident at 7464 Cedar Lane. Officer responded at scene.
INC002583,Robbery,South,Hillcrest,Tx,4917 Elm Blvd,43.836007,-103.077022,2020-06-12 05:47:37,OFF0030,Mary,Anderson,3347,SUS00533,Joseph,Lee,91.5,Female,White,VIC00977,Jessica,Thompson,28.0,Female,3357391976,Gun,High,Resolved,Arres Made,2.0,10023.37,False,Incident at 4917 Elm Blvd. Officer responded at scene.
INC004465,Vandalism,Southwest,Oakdale,Ga,7949 Washington Ave,36.9671225,-74.417267,2021-04-24 21:47:35,OFF0064,Anthony,Walker,5260,SUS00296,Chris,Miller,36.0,Female,Black,VIC00485,William,Anderson,49.0,Unknown,Not Provided,Unknown,Critical,Closed,Warning Issued,3.0,23759.76,0,Incident at 7949 Washington Ave. Officer responded at scene.
INC000503,Domestic Violence,North,Springfield,Oh,2263 Elm Blvd,31.631052,-117.030025,2020-06-17 17:59:20,OFF0040,James,Thomas,7698,Not Provided,Not Provided,Not Provided,46.0,Unknown,Unknown,VIC00323,David,Wright,-28.5,Unknown,345-119-2563,Bat,High,Pending,Case Dismissed,2.0,25965.34,yes,No Notes
INC002224,Fraud,Central,Riverside,Ny,1293 Washington Ave,31.324888,-87.24949,2018-04-24 05:42:40,OFF0052,Robert,Martin,3410,SUS00128,Barbara,Torres,73.0,Other,Hispanic,VIC00497,John,Johnson,74.0,Female,6356525134,Unknown,Medium,Closed,No Arrest,4.0,10698.93,No,No Notes
INC002540,Domestic Violence,Northwest,Riverside,Nc,6433 Cedar Lane,40.852357,-87.196809,2022-06-02 10:15:32,OFF0020,Jennifer,Smith,1950,SUS00001,Michael,Thompson,51.0,Male,Unknown,Not Provided,Not Provided,Not Provided,49.0,Unknown,Not Provided,Knife,High,Under Investigation,Warning,2.0,41063.81,no,Incident at 6433 Cedar Lane. Officer responded at scene.
INC004581,DUI,Northwest,Fairview,Oh,7369 Lincoln St,41.559858,-107.325773,2019-12-30 07:05:16,OFF0019,Richard,Miller,4446,SUS00117,Donna,Brown,63.0,Female,Unknown,VIC00162,Robert,Green,35.0,Unknown,Not Provided,Unknown,Critical,Open,Arrest Made,-2.0,23759.76,0,Incident at 7369 Lincoln St. Officer responded at scene.
INC004530,Fraud,South,Springfield,Oh,8268 Sunset Blvd,42.573962,-117.821504,2021-05-14 21:40:10,OFF0082,Jessica,Thompson,9212,SUS00210,Donna,Flores,20.0,Male,Hispanic,VIC00720,Chris,Hill,-28.5,Male,218-563-6930,Hands,Medium,Resolved,Arrest Made,0.0,8474.15,No,Incident at 8268 Sunset Blvd. Officer responded at scene.
INC004585,Arson,North,Fairview,Fl,3135 Maple Dr,35.916657,-83.445673,2019-02-11 00:22:02,OFF0065,Patricia,Wright,6699,SUS00631,Karen,Hall,39.0,Female,Hispanic,VIC00051,John,Brown,64.0,Male,Not Provided,Unarmed,High,Open,Case Dismissed,0.0,13998.01,yes,Incident at 3135 Maple Dr. Officer responded at scene.
INC000332,Kidnapping,Northeast,Lakewood,Il,3141 Main St,40.379281,-97.568733,2020-08-14 01:58:21,OFF0106,Donna,Wilson,5761,SUS00526,Anthony,Martin,47.0,Male,Asian,VIC00749,Linda,Thompson,74.0,Female,(382) -95-0-5512,Pistol,Low,Under Investigation,Warning,4.0,41587.67,Yes,Incident at 3141 Main St. Officer responded at scene.
INC002121,Kidnapping,Central,Centerville,Tx,8425 Washington Ave,30.271537,-72.324843,2019-12-24 22:19:35,OFF0027,Mary,Brown,2286,SUS00800,Jennifer,White,31.0,Male,White,VIC00677,Mary,Hall,87.0,Male,739-434-7453,Unknown,Low,Open,Warning Issued,0.0,18612.81,YES,Incident at 8425 Washington Ave. Officer responded at scene.
